Customer ID,Age,Gender,Annual Income,Spending Score,Potensial
ad45a742-ef55-408f-9340-838b27d189b5,21,Female,183,62,No
5c24f99b-ecb1-4e6a-bbce-67785435a638,61,Female,65,60,No
012af73b-5f16-404b-9cd8-083577281d47,21,Male,129,68,No
cc76e68c-07ab-4b9a-8c5a-ef36b167dced,57,Male,106,62,No
5d61a695-3330-4e72-af29-a71a4e93bd6e,20,Female,77,6,No
2a202698-c719-46f1-ba5e-f23838b38b1d,65,Male,147,93,No
4d71c963-84a2-4c6d-9aa5-5b56979504d6,66,Male,118,61,No
c718564b-4027-4f7b-9057-420c4f8d8b5c,25,Male,168,20,No
06cd759f-3899-42ac-9d58-47ed3351983a,60,Female,128,66,No
87f7baba-4a74-4335-93b6-2f60e1c3e7e6,41,Male,131,25,No
81c3c1df-6fdf-4dc1-a0d7-39ee403ac87d,32,Female,125,38,No
70dfbbeb-11ce-4287-8072-f5168efd8cf7,31,Female,55,14,No
f8f5704a-4670-4093-97f9-7f4d0b24bacf,75,Female,22,89,No
bad30b03-53fe-4233-b18d-0e028ccab2c5,41,Female,161,19,No
b9f64e02-b7e9-4010-bf8a-5c080b7a3281,69,Male,35,54,Yes
70a6fe14-b05b-45da-932f-e22480a98de1,22,Female,111,15,Yes
f60abe2b-7de5-429e-9825-ee40c7df026e,39,Male,131,87,No
009eb422-cd9b-44d4-a4ae-0e0b979ad7d3,67,Male,41,73,No
6d19d5b4-1810-4662-99f2-2238ea49bc89,19,Male,41,7,No
07a1f9f0-cb00-4fe6-9f8e-873a243e435b,53,Male,49,63,No
2d991971-7eca-48d7-8849-619839dab49b,36,Male,152,24,No
71aea59f-40d4-467e-872a-493458851326,52,Male,84,66,No
e308334d-3874-4c39-922b-e4dba3950adc,72,Female,162,30,No
1dc744b1-5eab-40c9-917a-d9d248ab166c,40,Male,65,19,Yes
acf50dc0-9c43-4e25-814d-a944ecfeeddc,41,Male,196,81,No
7a4eb09c-c226-4ecf-b33c-b635f20fed72,47,Male,176,57,No
0a431c09-8b99-4b54-af49-0b8e0e5e6278,50,Male,143,32,No
e5abd44b-901f-4c92-aea6-80308d52b419,41,Male,140,60,No
706dec8e-1f50-4f09-8c09-aacd9318d36a,70,Male,174,58,No
41556274-e07e-4941-8c37-49d7609971af,87,Female,168,32,No
66b9c556-f36e-4ec3-9069-681ef42b6817,28,Female,30,16,Yes
e48916cf-edb5-4ed0-9d88-d5259f93571b,18,Female,198,24,No
b9801585-b3a0-4f25-a13e-4fb76f1284a8,32,Male,41,21,No
f620a3b6-f567-4b31-b2c6-b756b4052cf6,29,Male,154,93,No
2c36b4a8-b02e-4f7f-aeca-2170c8cb621d,32,Male,121,3,No
f491811f-88d1-42dc-a1be-57a9b62e48c0,26,Female,41,20,Yes
efaed737-8287-4e60-a1ce-14dbecc879d4,75,Male,78,47,No
b24cada8-2b35-49ee-807b-de042ced4a77,62,Male,29,16,Yes
a5ffd0d1-77f9-4aa7-9eea-f0fbd5c98da1,58,Male,74,97,No
76779545-0927-4765-8678-5129695ae2c6,89,Male,193,77,No
14f3d551-1e4e-42af-9755-a2e706bbf707,38,Female,58,37,No
15a57edf-4d7b-4886-8024-8eccfeaba34d,29,Female,162,49,No
fdd149b9-98c7-4a41-9b7f-b6944a0f1d9b,89,Female,178,68,No
586fea4d-28d7-4ff7-a783-321dccaae0ce,46,Female,187,89,No
63f7171d-578e-434e-9f63-4d9358a010c3,73,Male,76,36,No
82e2af03-813a-4930-a56e-ac15bbded6fd,33,Male,96,79,No
598d8f76-5494-4bf8-a076-c6809e314997,69,Male,185,13,No
dfc4e3a8-f3b2-41a0-a8f9-32fc48d928bd,45,Male,92,42,No
d322872e-4509-4d79-b00c-2e4d3f80ef20,73,Female,175,98,No
ff757194-a476-448d-ab5f-5137d0955f33,73,Female,100,59,No
f8c7069f-284b-429a-903f-d4c18b721add,61,Female,85,57,No
d1e45d9a-9b50-49ee-8b7d-a7c5b65dbd23,80,Male,60,50,No
91ddbca6-e243-49f8-8c93-0699b84f364a,53,Male,43,92,No
f876f8ab-6696-4d96-966a-388b736aae2b,51,Female,68,42,No
dedcfce9-f478-4ffd-92c4-85283d168267,69,Female,42,31,No
3a263fa1-c6d5-4aea-bd58-57ef6c3ee58c,52,Female,143,71,No
51ae93d2-645d-49ac-999c-502de4585c6a,24,Female,188,90,No
03fc2d95-c553-4de8-94d7-571eab012609,58,Female,135,31,No
c72b0082-76d5-47c0-b30d-bc9de617eff8,20,Female,82,7,No
24f8b9c4-efcf-4789-93ad-6e8119dd7629,36,Male,52,78,No
810eea6e-5849-451f-9670-16a14d97b0fa,22,Male,105,76,No
a3a8def2-9fe8-416f-9763-aa146338d920,19,Female,70,76,Yes
68dd42b4-4904-4395-a062-f5ff8e88a0d0,34,Male,199,50,No
537e7c65-3a14-4862-9e4a-71578b3615d5,41,Male,179,89,No
a631d46f-ece1-443b-8c0a-8348930f3585,64,Female,138,41,No
6fb0d538-4aa7-47ef-b99e-f2a111e5a39d,55,Female,133,79,No
0e6a4125-fc48-44d8-be7f-af895b96e7ab,31,Female,86,80,No
146f21b0-b65c-40e0-a973-ee3093cc9960,58,Female,109,75,No
f3c61d51-64a9-4490-95ef-0a0a24fd6b0e,64,Female,142,90,No
18467f4c-7d2f-4e4c-b8c7-0420c30313a8,57,Male,180,78,No
b55933aa-0e44-478b-8002-c69900ccb4af,73,Female,187,15,No
4b72089f-fc1b-44f6-9375-9e7c15a1dc93,37,Female,31,36,No
06baf16d-4dd2-43a0-a379-53e30480399b,40,Female,195,10,No
03261e96-76be-4f7d-a0c8-e5d786322002,80,Female,193,95,No
c4777eec-0ff1-40c1-a0be-ca829551c8b0,51,Male,191,28,No
276ed9e5-c64a-4c48-932d-7700bd7a30bd,22,Female,93,85,No
43e3b56b-ece9-429a-9bef-bb3719553a3b,63,Male,181,76,No
847a17d0-0b31-4201-9ccb-19124222a9d1,53,Male,151,55,No
6cf0f7e9-ff6b-4e0d-916d-6d158498cd4d,27,Female,178,39,No
042829b0-d3d6-4f9c-ae3a-d3ce4a109850,22,Male,151,92,No
8f2ee6cd-a74d-4d0a-b6e1-c43e757d109d,75,Male,195,27,No
77ba50fd-1b1d-451b-9fec-0618abbb136d,51,Female,190,48,No
816a274f-f268-449d-b5d5-817a34c86a21,43,Male,151,7,No
93c1fc28-9571-4838-8d0d-9ff659e5a0c8,74,Male,39,7,No
1eb78ddc-9d73-4fe9-865a-adce754386bc,25,Female,143,44,No
a390cc93-b4ab-49ac-84e6-7cf3b5fbb157,40,Male,142,30,No
95747d95-86ad-4664-9c82-b4dc48b41eab,25,Male,113,58,Yes
ebc3155a-6682-4a97-916a-e8b3e47a8b75,24,Male,177,38,No
cf0e45ce-a44d-40ad-9d08-1913fa2f2db3,53,Male,173,21,No
e998600e-f2c7-44c7-925a-ec803a4e7c51,63,Female,43,65,No
40bec55c-4fcb-4620-b596-b354f84c3127,80,Male,132,62,No
a984d3cf-34b8-4615-81d0-42b9f551bbb6,89,Male,52,97,No
86c7fc6a-9bfc-4d77-bc50-b724595afa25,84,Female,64,51,No
c77e738e-d820-4a2f-81b1-4b46024911b1,28,Female,100,21,No
b0055a70-ce2b-4187-ab08-4a8c649df414,24,Female,56,54,No
01eef235-8c24-458a-979e-fecb66ee18d2,62,Male,40,7,No
f0071b3e-3e8b-4057-bc2b-e191b1db4c0c,69,Male,138,71,No
5ea2bcaf-c9ed-489d-af47-156df2f74142,41,Male,148,96,No
8c504e5f-ec9b-4832-9276-dde8a220623d,51,Male,46,91,No
cb48d163-9f97-4869-adbb-b8d1e352cdf7,50,Male,107,71,No
047f3b72-5cf1-49f8-92b3-01a29fe2bfd5,30,Male,30,62,No
1a6f6dbf-8ca9-468a-81b9-09b01b0fbad9,33,Female,138,78,No
00fbc6be-c928-4800-bc53-9197be55ca87,18,Male,165,73,No
5124535d-c41d-4fc8-a986-e5ead026ecb4,84,Male,151,7,No
38d91eb5-ead4-487d-a2db-92670199a41a,20,Male,39,44,No
69400dd0-fc10-4cc0-91d3-4f53afb53c87,83,Male,182,21,No
5c5f1ce1-0880-4dea-b341-c6e1ace2ca80,46,Female,145,68,No
d308e15b-011b-4764-812b-f76fd9b7eb72,20,Female,78,33,No
45347545-3d2f-4f65-a664-1c0d7aa91c90,77,Male,123,4,No
5f794454-b37f-4c7a-a7d3-98b8ac2f2d45,63,Female,191,65,No
9d1abf54-1dd5-49a3-9fbc-aa860c16bd80,75,Male,54,20,No
684a1be6-1c94-4d3a-86fb-0bbc7653c0eb,29,Female,102,51,No
9f44bb10-87b7-4262-88f0-49aab221f497,18,Female,134,73,No
7417c1c3-b230-4244-bf5b-d32d304fbfdf,33,Female,24,14,No
bc24ab29-aa4d-4238-b0fa-571ad6271d35,55,Male,154,30,No
d9f81479-8c9b-4f96-aa40-832998a0529e,42,Male,64,65,No
79039316-ecad-4b48-a129-d68c2c0c5210,27,Male,33,44,Yes
a4ba755b-65e2-4436-b5bb-a0a89bd3f156,63,Female,30,81,Yes
3b5bcbe4-dbc6-4cdc-9c77-0ee5dbd718d7,67,Female,143,38,No
a8bcad70-0b0f-4207-a0ca-8d88353b2646,73,Female,171,68,No
20501aba-b3ae-42ab-8076-a57eb0bbd322,71,Female,99,35,No
002c353e-bb56-4590-a66c-38c728ded7a6,41,Female,24,3,No
ffc13f08-2e17-4ad8-b9a0-19a8f71a67cd,67,Female,193,98,No
94422731-7ffe-433a-8695-ab90b5dd07f9,71,Female,124,17,Yes
f96487be-794b-413c-8ff0-16c0d0f4bb61,72,Female,22,61,No
208222c5-00aa-48ed-81c3-b25c7a60e2a5,78,Male,142,20,No
2d6907fa-7380-425c-8cdb-422e4246bce1,72,Female,166,10,No
11df8fbc-08eb-44ee-90e0-f274b674a4de,82,Female,144,27,No
4e0b85cf-f25a-4159-b36a-10da15388f1d,18,Female,190,96,No
031c8eff-79af-47d3-8293-cf3e7fb1081e,60,Male,53,70,No
82c5159d-9291-4816-96b1-e8e35d08beab,46,Male,147,36,No
f926339a-08eb-42c2-8c5d-b47e6e540b87,68,Male,173,46,No
c0d1ab04-b4bd-4462-af80-36dda86cdf94,48,Female,36,77,Yes
11df865a-d1ba-430b-8d35-6b6423198a42,88,Female,188,60,No
7a911220-fc1f-4873-9926-93441a2db0aa,56,Male,63,48,No
174f4ce4-4cae-42bd-91a7-221c6e387ee8,25,Male,164,14,No
538b2b6f-6ea7-4a84-8854-89023ae1fd17,28,Female,175,14,No
4ce4df44-d4d8-4778-ad8f-99ff3e33e3bf,28,Female,193,70,No
c4c3ea9f-8e3c-428b-9cec-75e2c0268250,76,Male,95,1,No
f412a305-d21f-4ea7-96cc-0f58a3a6b4ab,82,Male,159,65,No
522fd426-640c-435a-a579-b572c687222f,34,Male,64,36,No
36b2d3e1-3b40-4f80-a72a-9501325ca8a2,47,Female,175,99,No
ab19a586-f6d9-47e3-a46a-ba95c63d9c42,36,Female,157,63,No
c3788633-4bec-4301-a930-d275020dfb00,57,Female,115,45,No
b02baf45-375f-48f6-b4f0-f5da5d0cd1f5,45,Female,67,8,No
809df492-a2fe-4ca9-b678-ce79348cc437,53,Male,174,21,No
16d34bc9-7f6f-4797-a8a5-cd908a9ff3c1,64,Female,160,11,No
cb8547b5-1e5a-4881-8d1f-0cea59a28a19,32,Female,188,78,No
aa89210e-cf7e-470a-8112-efc10b793132,46,Female,105,86,No
2db4717d-aca2-49da-aaf4-45c1c90d44ae,38,Female,82,25,No
64d77b6c-a145-4189-8d39-b376e842c06f,38,Male,99,87,No
dd07aad7-7db1-4d99-bdb4-9f5dd2da4199,56,Female,173,93,No
e38dc9f0-4a82-4d82-aac2-53f41a7da26d,76,Male,165,23,No
67487786-7a71-4673-bbbd-fda3e4391140,39,Female,42,4,No
df8a4477-422f-45c3-a97b-d17c152d3611,71,Female,30,33,No
288a0f61-4d70-47a8-bb21-c77a38eae531,26,Male,133,58,No
e452c0aa-f503-4971-8943-14f1bd6f8389,22,Male,50,76,No
77b2a0f0-e023-41ac-92d8-f9513ca67e22,72,Male,127,20,Yes
b96b1e12-d4c9-4ca7-a344-c27fc618aa50,64,Male,191,56,No
23bd37b7-e9c3-4731-a5dc-674cb7c4fd62,46,Female,43,95,No
c3ebef17-220a-4379-b647-3ac8a7041422,51,Female,185,80,No
b3bc1295-9c58-40d4-818a-a9b8ce2ff6cd,64,Male,122,49,Yes
24fcfc51-3300-4ed6-85c2-ad5685696c0b,72,Female,131,36,No
09462cb9-90e2-4d48-b0ca-05881bee4386,28,Female,198,23,No
45184c7e-a4e8-4afc-8305-b1266a643468,80,Female,142,56,No
15dc53c0-42ab-4d88-a43d-69f5ca838efb,51,Male,124,58,No
38423731-9ed6-4861-adc2-600721cb805a,71,Male,45,51,No
873d747a-45e8-4f86-8c9f-bb8b4aea609f,74,Female,50,69,No
621e00ea-a2e8-46fc-8edd-c8ef14718e87,69,Female,146,1,No
a227b6aa-1057-4286-b2e1-855181b11fc3,64,Male,99,28,No
daae4d7b-2829-4b33-a731-6c38bde967bd,32,Male,116,84,No
6f7467ae-6245-45a6-b05c-dc131bbcaf7c,53,Male,164,91,No
05fbd97e-977d-4e4c-9a02-4d03bb785303,38,Male,163,2,No
fb8b0e8d-4a6a-41c7-9a3b-1cfddef692eb,67,Female,64,17,Yes
6fc8d0b3-1d70-40d0-bb9b-5a1bf95c6dfa,19,Female,128,83,Yes
2f5d64e9-5a2a-4efd-b582-4517033c5d1b,19,Female,170,88,No
033fc9c9-c6ba-4f73-90c3-7e067186509e,47,Female,150,9,No
4f97a661-6c18-4852-9dac-e2cee70c8d5f,38,Male,65,24,Yes
1d86cec9-fd5c-4b2c-9eea-31a4c142002d,90,Male,59,73,No
66ed95cd-4c8a-423a-9325-dbac3f09c28d,28,Male,134,73,No
806f1bff-3882-4776-aee7-4befc0dbde01,85,Male,109,76,No
73295c89-2527-4320-b21c-70038b38560f,33,Female,159,76,No
bf5eb941-a505-48a8-aa08-aa1c57fddfb4,68,Male,102,90,No
ee667545-6216-4af5-85af-3b941291b179,79,Male,42,20,No
b5d186ea-0c63-4090-977c-4a25f838a02c,55,Male,140,98,No
0cbe0e5a-63a9-4ff7-920f-c12a7297b148,30,Female,150,5,No
d53c3919-784e-4257-bc1b-4efb01bc68f7,78,Female,139,61,No
8be9f117-3a3d-405c-906e-573710837cc5,85,Female,68,23,No
4b033a74-ae5a-47be-a012-c85a44f91ce2,80,Female,89,81,No
04b5027e-c331-4c2a-a631-5ebc70280d04,79,Female,163,63,No
096d2356-41d0-4182-b838-6dd1eb3db24e,77,Female,20,62,No
c0354d98-8ea7-4df0-a557-8e55611ae328,87,Female,178,68,No
3811d944-2117-421c-a9f8-e181bc6dfa73,85,Male,97,88,No
1799217c-bcd9-4ce6-a8f2-5f09ce97733f,45,Male,89,75,No
d59a0a3e-9f47-4bb2-9430-c8ae8a5abbea,30,Male,67,73,No
6b6b758c-4af9-4c34-b816-6497713abe45,59,Female,158,28,No
1c8e1657-b7c2-4287-8b3a-8a391e9d771c,64,Female,85,19,No
0c42b1e0-b692-4d52-9890-f8d8cfff1cb8,22,Female,169,37,No
7476756b-e5f4-485f-a5a5-6a01766d69b5,52,Male,138,66,No
f13ddc79-41d9-449d-834a-58e6f79bbb9e,65,Male,200,50,No
4d11a977-e2a6-44fd-b8aa-15c6badcbe22,87,Female,154,88,No
21da52af-1194-4c37-adba-aa39a6393706,52,Female,186,13,No
a2916447-4a64-4fe6-a124-ab3835d49c9c,18,Female,187,61,No
3cf50665-3115-4c54-988a-ac81a93c8c5e,78,Female,115,93,No
63f30e52-ac52-4b7a-a4b8-b4e4fd58285c,59,Male,41,81,No
2db19488-22a6-4128-8364-fb8db688ca9e,78,Female,67,17,No
b27133b9-a2bb-4220-8e8a-985d18bd65fd,39,Male,173,80,No
eff423f7-3e57-41fd-90a3-76eda474d261,56,Male,190,100,No
99d312f7-dfef-4245-9bbf-61e7e0586fb8,64,Female,46,99,No
22c7fba7-0e7b-4c56-82aa-4418c6feff7a,54,Male,67,91,No
9177bdcf-6559-472d-b892-92334c4c399a,70,Female,147,83,No
9744742d-ea19-4987-a8a5-ea4727e9f2c4,57,Male,23,92,No
4e5afc29-76d9-4769-87ad-4ccb23bfcaf8,44,Female,121,76,Yes
ef9f49db-90e6-43b2-a9a2-d04ecbe8a58e,43,Female,108,51,Yes
f234dfbd-71a7-49d1-bbe9-426d6b333284,52,Male,135,91,No
efca7f6e-ae4b-4f27-bac0-7598415fa205,38,Male,98,85,No
0146f18c-7699-4ea8-a8e6-efbe5df91d9b,39,Female,23,75,Yes
2307d0be-cd0b-43a3-8774-a965c5f26d8a,79,Female,128,64,No
6c7609c0-d3a8-4611-b770-52bd0660a771,27,Male,26,22,Yes
ffa0a3b6-ec3a-43f4-b743-6d75c2c16bfd,53,Female,24,84,No
058f8560-c59b-4cf6-ad7f-2027132f75d4,81,Male,76,30,No
15b19010-b9c7-4123-be62-777d5709cbc6,42,Female,48,4,No
466b83bb-7f83-4081-a64a-cc9cfe7877a6,31,Male,74,56,No
1798ea9b-800a-46ff-8b38-ab284c55461d,88,Male,47,18,No
127846b1-d166-493c-99d2-d2d54a69a487,30,Female,161,11,No
8fc26311-b125-4883-9f29-55861cbfa076,20,Female,146,23,No
63f0354f-0e23-4a9c-bfae-6abcb97ce0ba,69,Male,54,52,No
bd0d4304-1e5a-44ee-a3ba-482fe2818844,75,Female,168,44,No
b707e412-2cf1-4fee-9621-4dd5f770f84f,38,Male,148,76,No
5dc2e89d-0dbf-4180-9359-efe5917d686e,48,Male,154,80,No
c803369c-a506-4296-b4a7-82aa0afd70da,22,Female,127,41,No
1adddcd4-0215-4b12-b804-5ea9387d9bc7,71,Female,70,94,No
30296819-1eff-4bc1-bdd3-b69a01710a84,56,Male,116,67,No
7522e721-c4f3-42dd-8e1b-6c7d6724ecef,54,Male,108,64,No
bb556ec2-2af0-4c12-8fd7-28c3b6412d12,56,Male,147,60,No
1152ea33-01ec-410e-9f9a-532004dab641,46,Male,117,51,Yes
527bf3e1-1683-4ad5-a9bf-f812e981bd0f,52,Female,100,53,No
3d182cce-0a74-4b30-b986-0e90faeec395,62,Male,198,50,No
0a94cabf-c701-4749-a7ef-ab1807127fce,82,Female,167,39,No
fa34eaef-9427-4eba-94b6-5b76641e87ca,52,Male,150,33,No
0ee8ae85-ed8b-4cc6-ad00-102a382c5ed8,22,Female,59,49,Yes
06be8b81-caeb-4396-ba50-db96f27af048,76,Female,185,79,No
a0712171-e3b1-4cb4-8086-cd1b9944024f,65,Male,92,75,No
0d18be3f-b0b0-4a66-9965-a30fe83c25c6,27,Male,45,41,No
0c3e0732-0a70-4e7e-afcb-613755fc4d3b,90,Female,147,8,No
3a095516-9b42-4e19-99ee-3be8a0c099e5,30,Male,156,96,No
5bcd6583-a799-4985-8408-bb8d10443879,34,Male,190,8,No
f0c658ef-f0e4-4863-a9e2-52d3f57e83ef,59,Male,57,4,No
0b1937ff-7a80-4918-94d4-33e1a851cd0c,23,Female,138,11,No
06bfdb6c-122a-46a2-9864-4b93ade5f8da,40,Male,50,45,No
c5bdd0e7-6600-4f2b-aec2-4d6f6e2f6f19,89,Female,77,71,No
509ccfd8-2b03-4876-9825-a9ebf8db2a4b,57,Male,81,72,No
14119680-452a-450a-988c-c75ab64269c6,28,Male,159,77,No
654fcb47-da24-43be-bbe8-6037e1b1d78c,79,Female,152,99,No
ab2c4cb4-14b7-44f1-ac7a-bf6227933bab,61,Male,184,53,No
d64603f6-1551-45f3-93a4-330d42b5e7da,50,Male,141,19,No
862abedb-1e06-4688-8a15-0d45cdda8045,58,Female,75,80,No
2cf876f6-acbd-4d8e-b64d-ae5e8c01d983,72,Female,135,100,No
a4c70c8f-3327-4550-97cd-554d9a596040,20,Female,117,74,Yes
aedd4298-bd1e-452e-8fbe-457eaeaa7a97,86,Female,155,62,No
c2caf48d-9a66-4209-8e6f-4aeeac616093,82,Male,163,85,No
1d75fcbd-b16b-4134-8acc-6f761f0d9b13,43,Male,43,12,No
c189d8ff-d7f6-472b-969c-1b43257dee1a,27,Female,87,85,No
5e646178-b8e1-4f91-9cee-dea4e021dc6c,60,Female,157,85,No
7c8eda2a-517e-4e51-a601-967f6aac27a4,35,Male,123,60,No
e4e97cb4-070f-4c05-b166-35bcab68393d,18,Female,54,85,No
a715457a-5533-4b9a-b651-bdfe064e63d5,47,Female,72,41,Yes
6a962854-8be7-4691-b27c-3a2b862d001d,26,Female,59,26,Yes
5b017c31-92e4-4b65-910b-b74487257ca5,79,Female,38,69,No
794c3079-ba9a-4efa-a9e3-0fc340de8faa,89,Female,24,91,No
d391de3e-72a5-4485-949a-5e38f044baa5,28,Female,46,74,No
651fe35c-0099-43d5-a874-95fd86cf75b8,46,Male,95,59,No
a0d8a182-c63b-4370-bdc2-0e7d2f17ae0e,58,Female,128,5,No
76d3ded3-ce9c-4100-bcab-0b03abe8701e,44,Male,123,59,Yes
4ce8b51e-66c9-4a9d-9dd4-1e8b7c669214,18,Female,35,89,No
9cb017ae-aac2-4b4b-af19-ed16c4c9700e,27,Male,141,26,No
31de57e0-6af9-4637-8fd8-9165a2805a74,89,Male,92,20,No
384eddd2-9613-4314-840c-b53810d39fab,70,Female,123,31,No
917a0de8-a765-40d9-b6ee-524ea615cfc9,51,Female,189,11,No
1f084064-9ada-4dc7-84df-b174e53f241b,58,Female,36,4,No
47e121f2-cf61-4996-8e4c-e359a35a3be7,81,Male,80,2,No
e932d72d-ef0d-4097-a657-cc1a140dfcfd,90,Female,142,80,No
e0ab17e7-e6db-424e-86ca-87260e4f601a,86,Male,173,98,No
e16bf957-80dd-48a1-9ef3-58c22078ea26,51,Male,22,62,No
4c43f4b3-6926-4921-859c-c538458d77a2,39,Male,131,96,No
716c8997-0b30-454a-a5b0-9d6297aee6fb,36,Female,88,56,No
160cae26-5a36-4fbf-99a9-0e5cec62474c,54,Female,42,52,No
ae8d5035-34e9-4ec6-aaef-3d1088b10e5b,18,Male,60,12,No
f87301cf-0d93-489f-a148-8e23cddb1000,55,Female,188,7,No
9f95f4da-2c77-4758-a824-89cca4433caa,80,Male,39,50,No
310c67f2-dd51-4a7f-9b79-2385f4a6945d,60,Male,64,43,Yes
9e6cf5b2-a8a2-462d-9df5-39d17c0e4f06,66,Female,119,24,Yes
6f7e4669-feab-4a02-b4a1-e8c21f58b612,86,Female,51,94,No
e4d67c3e-c7b9-48a6-9939-6cd53572ee26,28,Male,186,22,No
22b4fd4f-6fa2-4c77-be5b-57b9175bcd42,44,Female,50,58,No
0b3ba10d-3727-4a93-9e13-71544feb94ac,27,Male,122,19,Yes
fe3f1006-57b2-4898-bf07-f51e98218f45,83,Male,100,26,No
9cf8b907-4f12-409d-aa88-64e73ec89734,52,Male,180,73,No
8e8f6ff5-8687-4966-9427-0906913b2402,67,Male,97,8,No
3b608a83-bc5b-4104-b823-962da4308c6a,30,Male,167,10,No
411abcc1-c06b-484d-8a97-fe3f64c12cdc,27,Male,37,93,No
1e76077b-0965-417e-be55-f9b59c39b8b1,75,Male,124,54,No
332342d8-8370-447f-ad66-6eb6a9a8a865,42,Male,184,15,No
97fb7bb8-cb1a-4e1c-b7e4-5a984dbba23e,76,Male,135,75,No
cee67697-91b1-4c64-b079-da273e67a4f9,61,Female,129,23,Yes
61bc5e7a-bf42-46a8-8c92-742c46b165c6,73,Male,27,47,Yes
288b2de7-b658-4239-9121-cbc571d48de3,42,Male,117,9,No
f2b9c62a-1fe1-4d3b-8afd-c02e953c1f88,44,Female,53,5,No
f8822a98-60a9-4ad5-8b27-6a27ccdff977,83,Female,175,41,No
c96b1097-a2a2-4906-be79-c669b1636587,79,Male,154,9,No
2b93f8a7-e43f-4791-9b9b-a9754cafe8f7,65,Male,80,12,No
a643e947-6f26-4a9e-b03a-1aa818ac1a0e,29,Male,173,51,No
d7d60bca-203f-4a7e-87e3-b24e0f324a71,76,Female,177,36,No
d45af7fe-6fc3-4a66-85b4-4db65622157b,83,Male,27,54,No
ee78c488-5b5a-4673-add6-d45e4e3b19dd,63,Female,45,61,No
33ddceb2-2c88-4079-8acb-8082b4fa8314,35,Male,144,50,No
f087c489-f1bb-43f7-aa62-a485020991ff,89,Female,105,76,No
4a2889fb-24c5-4bfa-a802-55f132745585,62,Female,29,72,Yes
460fa938-97e5-4867-aaae-434e17c607a7,62,Female,138,41,No
913dcb13-380f-4ca3-b819-cc68f898b5d6,68,Male,58,46,Yes
cf13e426-7669-4cae-8ec4-1a7bc6254125,78,Male,118,76,No
2f2fd438-998a-40b9-ab7e-2b8980e4e672,76,Male,125,100,No
edb24978-bfcd-4be4-964c-77f65ad78a62,56,Female,83,67,No
ee539b0f-05b6-4a48-8967-bbb881855d5d,65,Female,107,77,Yes
01095e70-9002-4387-95c8-d7b93e24b091,78,Female,36,2,No
85590b68-cae8-4f9a-a194-1d79887915ac,68,Female,72,72,Yes
fb437d24-36b5-4a6f-a53d-788624c9163a,73,Female,192,70,No
694c25f6-18fa-4b54-8d4f-056d1112eb11,35,Male,100,95,No
8d1654ec-a258-4e8d-a741-2b2ad01813ae,87,Female,98,76,No
9be8c9c1-e453-441e-9293-62b47d09bfb6,71,Male,195,73,No
d7dfe310-508a-47ec-a135-e82cc2d3bba3,19,Male,135,82,No
8b628d12-b419-413d-9c33-ddd8b0da1433,77,Male,64,2,No
f184e4b2-914b-449a-b597-53f98eaf5de0,66,Female,164,3,No
27efb71a-931b-41da-bef8-cf9da81fb306,31,Male,42,23,No
47fa60d5-910f-4b56-bec1-47dd042b56f7,74,Female,137,26,No
f0222ece-3863-4c15-b69c-082b2557e852,29,Male,26,22,Yes
e2f601ac-831b-46db-81db-07652aeeda1a,76,Female,143,37,No
0e0efad1-5aa2-430a-9060-5b22f561cad0,88,Female,187,6,No
b202c0a7-b548-4ef8-8f8f-30039899532f,68,Female,29,96,No
65916984-32a8-4440-9874-58ddc56dea39,70,Male,160,4,No
b5da1148-af4b-4fd9-ab7c-138d54bce465,63,Male,87,88,No
9a56f5c9-e48b-457b-8770-6133ec0345cb,50,Female,172,47,No
1f0f0bec-a92a-4964-bf84-474598087fb2,80,Female,63,84,No
786514c9-9676-4bc7-a9d1-95a6e7988c0f,85,Female,93,85,No
50867e50-56b3-4760-b566-e8b121134a40,24,Female,122,16,Yes
b9402aa3-6fea-4409-b378-d8d6a24c617a,45,Female,143,46,No
484f4a19-6532-4bb5-b4f2-ec029d4dc0b9,83,Female,107,70,No
36973a5d-83b6-459f-8fa4-85ae8ae5412b,88,Male,88,62,No
8068c05a-7854-479c-b7b7-e084195e38c4,69,Male,82,1,No
88f0d0f8-8751-4fe6-8efb-3bfe825592a5,60,Female,85,29,No
5ea17bb0-1202-4f6e-ac77-69edde6b4b50,78,Male,148,30,No
ccd900fd-72d6-4b7c-ac03-b613ecb672cb,19,Female,166,90,No
33929683-6cf1-4d45-bf96-078d58def415,47,Male,86,87,No
3530f314-3a8a-4453-a891-d7e2f540b5f1,62,Female,166,72,No
615ac726-a21c-4f05-b81f-0006e84a95e3,71,Male,89,19,No
44cc2c16-696c-4b96-8d84-945a9c150a10,58,Male,39,96,No
67ef8353-1296-4127-bb38-1ebf1ecdeb60,59,Female,85,58,No
14445f53-8b41-477b-b858-53a1ec203fb0,45,Male,114,3,No
ce9513ab-fad3-45aa-b187-6970316422c8,18,Female,175,16,No
7cc0302c-5257-4a29-a071-75be4a76ffaa,43,Male,89,50,No
da1ea379-a3f3-446d-bc45-0f35ddea5e7e,31,Female,198,73,No
d514510f-e125-4b95-9ec7-3e7051f4eaee,64,Female,192,76,No
c0d9811e-3708-484c-bae4-6b06018fb21d,79,Female,192,74,No
96795d0e-c83b-494e-b6f1-cd27b1c173df,19,Male,51,84,No
